,Bill_No,Sponsor,did_it_pass,No. Cosponsors,dir_degree_centrality_sponsor,dir_pagerank_sponsor,dir_closeness_centrality_sponsor,dir_eigenvector_centrality_sponsor,dir_load_centrality_sponsor,dir_avg_degree_centrality_cosponsor,dir_avg_pagerank_cosponsor,dir_avg_closeness_centrality_cosponsor,dir_avg_eigenvector_centrality_cosponsor,dir_avg_load_centrality_cosponsor,und_degree_centrality_sponsor,und_pagerank_sponsor,und_closeness_centrality_sponsor,und_eigenvector_centrality_sponsor,und_load_centrality_sponsor,und_avg_degree_centrality_cosponsor,und_avg_pagerank_cosponsor,und_avg_closeness_centrality_cosponsor,und_avg_eigenvector_centrality_cosponsor,und_avg_load_centrality_cosponsor
1131,1262,"Sen. Frist, William H. [R-TN]",not_passed,15,0.89,0.017003258754138,0.541491712707182,0.105415480996799,0.008193210516728,0.943333333333333,0.010583483009633,0.65366643201714,0.087351759274689,0.007192264610936,0.71,0.00959741398595,0.775193798449612,0.076089446478024,0.007659570067473,0.692666666666666,0.010731306189378,0.772304199271807,0.103380941477346,0.004519369021968
1193,1324,"Sen. Frist, William H. [R-TN]",not_passed,2,0.9,0.016457721828684,0.541491712707182,0.10391003654632,0.00689684141049,0.92,0.011081497458206,0.679253956834532,0.096649413264647,0.007898687074728,0.72,0.009657295609201,0.78125,0.078872070352356,0.007311247706486,0.68,0.010797946756446,0.771929824561403,0.100386399604871,0.003043641136448
1194,1325,"Sen. Frist, William H. [R-TN]",not_passed,15,0.94,0.017843883189521,0.541491712707182,0.1218669353092,0.006939713478674,1.062,0.011716201189222,0.681420369712395,0.110778085088353,0.00806206080636,0.76,0.010394833237086,0.806451612903226,0.087742032185659,0.007813470552386,0.744,0.011428571504721,0.802007134334504,0.112717664028943,0.005054531904817
1371,1503,"Sen. Frist, William H. [R-TN]",not_passed,5,0.94,0.017447189457026,0.541491712707182,0.118538898170686,0.005959196632672,0.668,0.008180028146127,0.579990679888908,0.054036370852311,0.003288715830305,0.76,0.009947618545402,0.806451612903226,0.08398888303515,0.0072120844083,0.52,0.007370826400615,0.681327114940796,0.061401436382338,0.002228174993064
2005,2143,"Sen. Frist, William H. [R-TN]",not_passed,0,0.98,0.013865829271153,0.556875,0.091800603979472,0.008690809660023,0,0,0,0,0,0.76,0.008860866168684,0.806451612903226,0.072071657879493,0.005555421325419,0,0,0,0,0
2032,2170,"Sen. Frist, William H. [R-TN]",passed,3,0.99,0.01403309730011,0.563275862068966,0.093716152796753,0.009829433694293,1.29,0.014359650014761,0.702147819922014,0.134519334660358,0.008204560200548,0.77,0.008959748763048,0.813008130081301,0.073738740111224,0.005766491626823,0.82,0.010751996118519,0.853846153846154,0.104360898223693,0.004223888399812
2145,2283,"Sen. Frist, William H. [R-TN]",not_passed,1,0.99,0.013579776488772,0.564971751412429,0.089596620980888,0.009159261428989,1.4,0.017004828484941,0.769230769230769,0.157450203003117,0.006443181116503,0.77,0.008778055226456,0.813008130081301,0.072792182500719,0.005338674520699,0.87,0.0113686968193,0.884955752212389,0.104149905540484,0.004795572261455
2241,2381,"Sen. Frist, William H. [R-TN]",not_passed,29,1.06,0.016021626748402,0.578034682080925,0.098836098291008,0.0063683825528,1.0251724137931,0.00939215536404,0.663638761665284,0.062612584293076,0.007558649024755,0.82,0.009267380618867,0.847457627118644,0.079007695181564,0.005296576175031,0.735517241379311,0.008804687024442,0.799719887449952,0.078046170593336,0.004099535228576
2313,2454,"Sen. Frist, William H. [R-TN]",not_passed,0,1.06,0.015762705834968,0.578034682080925,0.097119201120072,0.005914719949028,0,0,0,0,0,0.82,0.009210845609433,0.847457627118644,0.078855244711157,0.005068442918912,0,0,0,0,0
2494,2637,"Sen. Frist, William H. [R-TN]",not_passed,1,1.07,0.015079845795431,0.581395348837209,0.093862694371608,0.005933302587182,1.13,0.010257816875678,0.65359477124183,0.070221268702511,0.008701805584345,0.82,0.009244234044563,0.847457627118644,0.081176992725071,0.00450713445088,0.8,0.008927650323628,0.833333333333333,0.080896933874199,0.003308870024654
2495,2638,"Sen. Frist, William H. [R-TN]",not_passed,1,1.07,0.015161427486811,0.581395348837209,0.094323443753458,0.005933302587182,1.13,0.010259848011905,0.65359477124183,0.070223602048469,0.008701805584345,0.82,0.00930824221977,0.847457627118644,0.081738839072372,0.00450713445088,0.8,0.008991780817004,0.833333333333333,0.081460205071133,0.003308870024654
2496,2639,"Sen. Frist, William H. [R-TN]",not_passed,1,1.07,0.015241408743567,0.581395348837209,0.094784193461898,0.005933302587182,1.13,0.010261839287879,0.65359477124183,0.070225920233547,0.008701805584345,0.82,0.009372068440216,0.847457627118644,0.08230840083004,0.00450713445088,0.8,0.009055732708614,0.833333333333333,0.082031166413375,0.003308870024654
2497,2640,"Sen. Frist, William H. [R-TN]",not_passed,1,1.07,0.015319836201105,0.581395348837209,0.095244943192744,0.005933302587182,1.13,0.010263791865481,0.65359477124183,0.070228223254174,0.008701805584345,0.82,0.009435713553221,0.847457627118644,0.082885833615127,0.00450713445088,0.8,0.009119506724773,0.833333333333333,0.082609973908007,0.003308870024654
2498,2641,"Sen. Frist, William H. [R-TN]",not_passed,1,1.07,0.015396754700442,0.581395348837209,0.095705692641773,0.005933302587182,1.13,0.010265706861874,0.65359477124183,0.070230511106811,0.008701805584345,0.82,0.009499178397679,0.847457627118644,0.083471297181339,0.00450713445088,0.8,0.00918310359365,0.833333333333333,0.083196787685545,0.003308870024654
2821,2966,"Sen. Frist, William H. [R-TN]",not_passed,1,1.08,0.014669069064132,0.584795321637427,0.091279095634509,0.005946325822432,1.14,0.009572742362932,0.657894736842105,0.064863604272283,0.010062557814707,0.83,0.009401669362421,0.854700854700855,0.082905707452839,0.004700248890664,0.81,0.009111107146268,0.840336134453782,0.082025442226371,0.003566880371783
2822,2967,"Sen. Frist, William H. [R-TN]",not_passed,1,1.08,0.014735307252384,0.584795321637427,0.091682660430521,0.005946325822432,1.14,0.009574263425927,0.657894736842105,0.064865548762193,0.010062557814707,0.83,0.009461903800007,0.854700854700855,0.083461107707513,0.004700248890664,0.81,0.009171403449011,0.840336134453782,0.082586150964468,0.003566880371783
2823,2968,"Sen. Frist, William H. [R-TN]",not_passed,1,1.08,0.014800361518616,0.584795321637427,0.092086225899108,0.005946325822432,1.14,0.009575757295192,0.657894736842105,0.06486748251417,0.010062557814707,0.83,0.009521973705897,0.854700854700855,0.084023983141152,0.004700248890664,0.81,0.00923153946812,0.840336134453782,0.083154268034992,0.003566880371783
2824,2969,"Sen. Frist, William H. [R-TN]",not_passed,1,1.08,0.014864263322381,0.584795321637427,0.092489791835866,0.005946325822432,1.14,0.009577224693504,0.657894736842105,0.06486940552597,0.010062557814707,0.83,0.009581879831764,0.854700854700855,0.084594479604965,0.004700248890664,0.81,0.009291515818407,0.840336134453782,0.083729940504324,0.003566880371783
2889,3034,"Sen. Frist, William H. [R-TN]",not_passed,1,1.08,0.014864230082035,0.584795321637427,0.092472999644478,0.005895479993177,1.14,0.009533761186422,0.657894736842105,0.06461461591959,0.010057930433089,0.83,0.00964160191097,0.854700854700855,0.08520334842139,0.004675916276245,0.81,0.009350858241943,0.840336134453782,0.084376977433905,0.003564463985738
3212,3359,"Sen. Frist, William H. [R-TN]",not_passed,1,1.08,0.014751945094677,0.584795321637427,0.092241746510799,0.005993457256532,1.14,0.010050848264636,0.657894736842105,0.066035779721567,0.010046720633149,0.83,0.00897494960775,0.854700854700855,0.079703726043515,0.00469048287118,0.81,0.008800102391125,0.840336134453782,0.080624849668692,0.00358007656428
3213,3360,"Sen. Frist, William H. [R-TN]",not_passed,1,1.08,0.014814467598484,0.584795321637427,0.092646296605166,0.005993457256532,1.14,0.010054920153798,0.657894736842105,0.066045058249842,0.010046720633149,0.83,0.009035562247701,0.854700854700855,0.080226178900878,0.00469048287118,0.81,0.008860943487473,0.840336134453782,0.081141146377693,0.00358007656428
3214,3361,"Sen. Frist, William H. [R-TN]",not_passed,1,1.08,0.014875979540273,0.584795321637427,0.093050936422679,0.005993457256532,1.14,0.010058926221369,0.657894736842105,0.066054327956256,0.010046720633149,0.83,0.009096012829087,0.854700854700855,0.080755231542402,0.00469048287118,0.81,0.008921619201263,0.840336134453782,0.081664117797587,0.00358007656428
3519,3667,"Sen. Frist, William H. [R-TN]",not_passed,7,1.1,0.014831125593937,0.584795321637427,0.093311493876111,0.005940320369674,1.13142857142857,0.009111557325555,0.69841591226626,0.071880063011419,0.007344228942633,0.85,0.009137063974241,0.869565217391304,0.081326099975136,0.004863898255448,0.772857142857143,0.008643146915611,0.817695128152423,0.078525614016429,0.00383686009067
3538,3686,"Sen. Frist, William H. [R-TN]",not_passed,1,1.1,0.014898999775491,0.584795321637427,0.094056134343204,0.005937913517267,1.17,0.010594700220547,0.662251655629139,0.068231664971345,0.010171150947173,0.85,0.009063349856817,0.869565217391304,0.080515975573462,0.004758809406796,0.82,0.008602861127258,0.847457627118644,0.078006228641136,0.003535143958981
3580,3728,"Sen. Frist, William H. [R-TN]",passed,7,1.1,0.015217761638443,0.584795321637427,0.096443494065834,0.005270879442211,1.16428571428571,0.009849437867668,0.691565252915601,0.080492856657041,0.007431754719334,0.85,0.009094121042527,0.869565217391304,0.080924874128168,0.004704369730771,0.782857142857143,0.009035781821294,0.824185528297916,0.084012286993726,0.003386002547305
3711,3861,"Sen. Frist, William H. [R-TN]",not_passed,2,1.12,0.015169821888504,0.591715976331361,0.094082555239578,0.005981750417209,1.215,0.013038104671103,0.596951284511246,0.077350208795885,0.010081866314986,0.85,0.009326871013503,0.869565217391304,0.083119258659369,0.004328452950743,0.905,0.008842732199894,0.913413413413413,0.077964406356635,0.009383101244352
3736,3886,"Sen. Frist, William H. [R-TN]",not_passed,1,1.12,0.01532790507126,0.591715976331361,0.094205529669869,0.005975506539254,1.13,0.009581243948992,0.564971751412429,0.05779127022259,0.008840619770627,0.85,0.009394618503785,0.869565217391304,0.083709145255745,0.004346480018866,0.92,0.007578992293867,0.925925925925926,0.063259897234371,0.011924269218778
3742,3892,"Sen. Frist, William H. [R-TN]",not_passed,2,1.12,0.015453320466328,0.591715976331361,0.094484911668408,0.0055752157526,1.005,0.008753765838065,0.649350649350649,0.056093712427903,0.007651889856787,0.85,0.009462944528675,0.869565217391304,0.08444467144359,0.004336210084715,0.74,0.008518480210357,0.793700787401575,0.07709592854005,0.003264104674346
3785,3936,"Sen. Frist, William H. [R-TN]",not_passed,41,1.19,0.01782968639543,0.598802395209581,0.113459500938508,0.004671179690972,1.21463414634146,0.010332169277146,0.727314978893401,0.086199705745657,0.0061814046607,0.9,0.009812102599626,0.909090909090909,0.086429307469182,0.005362255699106,0.822439024390244,0.009972429428535,0.856487488594731,0.096127809883838,0.003467439950719
3795,3946,"Sen. Frist, William H. [R-TN]",not_passed,0,1.19,0.017797848593936,0.598802395209581,0.112898355314623,0.004672302025428,0,0,0,0,0,0.9,0.009818411404297,0.909090909090909,0.086633068089285,0.005349282845134,0,0,0,0,0
3796,3947,"Sen. Frist, William H. [R-TN]",not_passed,0,1.19,0.017797848593936,0.598802395209581,0.112898355314623,0.004672302025428,0,0,0,0,0,0.9,0.009818411404297,0.909090909090909,0.086633068089285,0.005349282845134,0,0,0,0,0
3797,3948,"Sen. Frist, William H. [R-TN]",not_passed,0,1.19,0.017797848593936,0.598802395209581,0.112898355314623,0.004672302025428,0,0,0,0,0,0.9,0.009818411404297,0.909090909090909,0.086633068089285,0.005349282845134,0,0,0,0,0
3798,3949,"Sen. Frist, William H. [R-TN]",not_passed,0,1.19,0.017797848593936,0.598802395209581,0.112898355314623,0.004672302025428,0,0,0,0,0,0.9,0.009818411404297,0.909090909090909,0.086633068089285,0.005349282845134,0,0,0,0,0
3870,4024,"Sen. Frist, William H. [R-TN]",not_passed,3,1.19,0.017858801070183,0.598802395209581,0.114713854030261,0.004374786302477,1.38333333333333,0.014479738580954,0.793508562325767,0.16983655464644,0.004353021449032,0.9,0.009808964637969,0.909090909090909,0.086834964709555,0.005181090425658,0.85,0.01175142509771,0.870142497845595,0.118817800814151,0.002841399343913
3897,4052,"Sen. Frist, William H. [R-TN]",not_passed,0,1.2,0.017809767358375,0.602409638554217,0.114232378265775,0.004419075065285,0,0,0,0,0,0.9,0.009738934645044,0.909090909090909,0.085911776014929,0.005359238686075,0,0,0,0,0
95,197,"Sen. Graham, Lindsey [R-SC]",not_passed,0,0.07,0.001485148514851,0.240079365079365,-3.36619973571331E-18,0,0,0,0,0,0,0.07,0.004521801732092,0.518134715025907,0.046129817900731,0.000169762627612,0,0,0,0,0
96,198,"Sen. Graham, Lindsey [R-SC]",not_passed,0,0.07,0.001485148514851,0.240079365079365,1.63388700324468E-18,0,0,0,0,0,0,0.07,0.004521801732092,0.518134715025907,0.046129817900731,0.000169762627612,0,0,0,0,0
230,336,"Sen. Graham, Lindsey [R-SC]",not_passed,23,0.33,0.007167540100203,0.335281690140845,0.06315633395317,0.000902773101138,0.411304347826087,0.008463052648076,0.399191099449411,0.066551800762817,0.008973821865907,0.32,0.009846621629037,0.595238095238095,0.094424023195879,0.004545472498615,0.345217391304348,0.011273533212788,0.607180681353302,0.110933200945916,0.006401329915314
466,581,"Sen. Graham, Lindsey [R-SC]",not_passed,1,0.45,0.00557065507078,0.469333333333333,0.042643677224513,0.003818231427883,0.48,0.009258167518146,0.455529411764706,0.06098097000654,0.012826359214714,0.41,0.008590288347203,0.628930817610063,0.083938955020489,0.002815293705038,0.42,0.009257914659119,0.632911392405063,0.078217968726541,0.007487614978112
990,1121,"Sen. Graham, Lindsey [R-SC]",not_passed,1,0.65,0.003694946695903,0.61171974522293,0.023915723173942,0.005441659845275,0.43,0.005379605478791,0.561637426900585,0.022234132288146,0.002289406919253,0.54,0.008495235924654,0.684931506849315,0.081929506584274,0.002701007697523,0.34,0.005505653648831,0.602409638554217,0.038328450582943,0.000975683566342
2653,2796,"Sen. Graham, Lindsey [R-SC]",not_passed,2,0.85,0.002619027463005,0.709219858156028,0.01377379302833,0.009242133173859,1.22,0.008467271975438,0.732610562473164,0.074107943817925,0.005521707193544,0.66,0.009125611927484,0.746268656716418,0.088686843284625,0.001744449605319,0.85,0.011341159015818,0.869828303456622,0.119172234961683,0.003342646298617
2677,2822,"Sen. Graham, Lindsey [R-SC]",not_passed,1,0.85,0.002672332478183,0.709219858156028,0.013819771938959,0.008804904437387,0.76,0.006771826179085,0.632911392405063,0.032017076335037,0.003133646272801,0.66,0.008871134191999,0.746268656716418,0.086632732466785,0.001946392426625,0.54,0.006227954000304,0.684931506849315,0.049741252459318,0.001468695893527
2891,3036,"Sen. Graham, Lindsey [R-SC]",not_passed,0,0.86,0.002675413925352,0.714285714285714,0.013750802918901,0.00920388504228,0,0,0,0,0,0.67,0.008939986438854,0.75187969924812,0.0870518250493,0.002062295857546,0,0,0,0,0
2892,3037,"Sen. Graham, Lindsey [R-SC]",not_passed,0,0.86,0.002675413925352,0.714285714285714,0.013750802918901,0.00920388504228,0,0,0,0,0,0.67,0.008939986438854,0.75187969924812,0.0870518250493,0.002062295857546,0,0,0,0,0
2893,3038,"Sen. Graham, Lindsey [R-SC]",not_passed,0,0.86,0.002675413925352,0.714285714285714,0.013750802918901,0.00920388504228,0,0,0,0,0,0.67,0.008939986438854,0.75187969924812,0.0870518250493,0.002062295857546,0,0,0,0,0
2894,3039,"Sen. Graham, Lindsey [R-SC]",not_passed,0,0.86,0.002675413925352,0.714285714285714,0.013750802918901,0.00920388504228,0,0,0,0,0,0.67,0.008939986438854,0.75187969924812,0.0870518250493,0.002062295857546,0,0,0,0,0
2895,3040,"Sen. Graham, Lindsey [R-SC]",not_passed,0,0.86,0.002675413925352,0.714285714285714,0.013750802918901,0.00920388504228,0,0,0,0,0,0.67,0.008939986438854,0.75187969924812,0.0870518250493,0.002062295857546,0,0,0,0,0
2896,3041,"Sen. Graham, Lindsey [R-SC]",not_passed,0,0.86,0.002675413925352,0.714285714285714,0.013750802918901,0.00920388504228,0,0,0,0,0,0.67,0.008939986438854,0.75187969924812,0.0870518250493,0.002062295857546,0,0,0,0,0
3391,3538,"Sen. Graham, Lindsey [R-SC]",not_passed,0,0.88,0.002662403473253,0.72463768115942,0.013435180298876,0.009349105869499,0,0,0,0,0,0.69,0.008925330241226,0.763358778625954,0.08700820384264,0.002344137698717,0,0,0,0,0
3392,3539,"Sen. Graham, Lindsey [R-SC]",not_passed,0,0.88,0.002662403473253,0.72463768115942,0.013435180298876,0.009349105869499,0,0,0,0,0,0.69,0.008925330241226,0.763358778625954,0.08700820384264,0.002344137698717,0,0,0,0,0
3393,3540,"Sen. Graham, Lindsey [R-SC]",not_passed,0,0.88,0.002662403473253,0.72463768115942,0.013435180298876,0.009349105869499,0,0,0,0,0,0.69,0.008925330241226,0.763358778625954,0.08700820384264,0.002344137698717,0,0,0,0,0
3394,3541,"Sen. Graham, Lindsey [R-SC]",not_passed,0,0.88,0.002662403473253,0.72463768115942,0.013435180298876,0.009349105869499,0,0,0,0,0,0.69,0.008925330241226,0.763358778625954,0.08700820384264,0.002344137698717,0,0,0,0,0
3395,3542,"Sen. Graham, Lindsey [R-SC]",not_passed,1,0.88,0.002743971391886,0.72463768115942,0.01371711482714,0.009349105869499,0.8,0.009224272928845,0.632911392405063,0.046302396769978,0.002963321320332,0.69,0.008925330241226,0.763358778625954,0.08700820384264,0.002344137698717,0.56,0.006942000716415,0.694444444444444,0.056691914262513,0.001575056032442
3403,3550,"Sen. Graham, Lindsey [R-SC]",not_passed,1,0.88,0.002778283335203,0.72463768115942,0.014648509342768,0.00904757518918,1.52,0.013453454640686,0.847457627118644,0.163807864427051,0.006170598594454,0.69,0.00896474399569,0.763358778625954,0.087475975602852,0.002271117010112,0.94,0.012455179815529,0.943396226415094,0.124775357113254,0.00367830605792
3682,3831,"Sen. Graham, Lindsey [R-SC]",not_passed,0,0.89,0.002716394923579,0.72992700729927,0.013929965795868,0.00874145112179,0,0,0,0,0,0.7,0.009122589558564,0.769230769230769,0.0898886880886,0.002098611081302,0,0,0,0,0
3911,4066,"Sen. Graham, Lindsey [R-SC]",not_passed,0,0.9,0.002671078431848,0.735294117647059,0.013512399247506,0.009682793206245,0,0,0,0,0,0.71,0.009104190206618,0.775193798449612,0.089968500023722,0.00222385366663,0,0,0,0,0
80,182,"Sen. Grassley, Chuck [R-IA]",passed,55,0.81,0.080678201700314,0.213675213675214,0.416605090823277,0.030044434458305,0.214727272727273,0.01212648715445,0.235789437927116,0.064315566427644,0.008961726056801,0.75,0.043084571171204,0.8,0.296237658977398,0.164238998440626,0.197454545454545,0.011416360879427,0.55009945768133,0.100627870616291,0.010505150960643
116,218,"Sen. Grassley, Chuck [R-IA]",not_passed,1,0.82,0.063007565304506,0.252903225806452,0.356150609215337,0.023572650805984,0.06,0.001485148514851,0.244285714285714,-3.33067546301361E-18,0,0.75,0.036553315395404,0.8,0.265966743243191,0.118142178347277,0.06,0.003990405597507,0.512820512820513,0.04059324656113,0.000243065888145
153,255,"Sen. Grassley, Chuck [R-IA]",not_passed,12,0.86,0.059321920154567,0.285714285714286,0.35401552706618,0.018668257784874,0.179166666666667,0.005799490160297,0.283619902081832,0.027670194500017,0.005941178089728,0.78,0.036457943187542,0.819672131147541,0.263546267636069,0.081951125628244,0.1675,0.008017889851305,0.543556508146926,0.072645992252512,0.0052101227559
276,384,"Sen. Grassley, Chuck [R-IA]",passed,8,0.9,0.03989757737858,0.37751677852349,0.263565489973773,0.011295128220766,0.49,0.011450831473002,0.433918133224399,0.076734552460718,0.012702838780788,0.79,0.024785094792287,0.826446280991735,0.190145909792997,0.042530548983056,0.40125,0.012410643764271,0.627153850563975,0.112323804549994,0.008252169684078
384,492,"Sen. Grassley, Chuck [R-IA]",not_passed,7,0.96,0.032079180665241,0.42828025477707,0.227147872252244,0.009630202429288,0.554285714285714,0.010670452551308,0.469268902936381,0.077854613344151,0.010409174576061,0.82,0.020021043832588,0.847457627118644,0.159881492328863,0.025689067892172,0.447142857142857,0.011257776371223,0.6498358033412,0.10269241382585,0.006564641173491
418,529,"Sen. Grassley, Chuck [R-IA]",not_passed,3,0.98,0.031443471172375,0.445542168674699,0.22040239845406,0.010205621115752,0.34,0.005356588016215,0.446784830581225,0.040364169090332,0.003506229585952,0.83,0.019417140557288,0.854700854700855,0.155864190609415,0.025246317597483,0.303333333333333,0.006740922026052,0.590274984664096,0.061082410199695,0.002499943727357
516,636,"Sen. Grassley, Chuck [R-IA]",not_passed,0,1.04,0.026678594821584,0.491987577639752,0.193534205785467,0.015168904613817,0,0,0,0,0,0.83,0.016292008311058,0.854700854700855,0.131799263370394,0.02008369544774,0,0,0,0,0
545,667,"Sen. Grassley, Chuck [R-IA]",not_passed,0,1.06,0.025407104101078,0.503105590062112,0.185440581164442,0.014920759703664,0,0,0,0,0,0.83,0.015601349926375,0.854700854700855,0.127288704483081,0.0187743594063,0,0,0,0,0
691,818,"Sen. Grassley, Chuck [R-IA]",not_passed,7,1.08,0.022145584701833,0.53271676300578,0.169036218962115,0.010572408213676,0.768571428571429,0.008735391009218,0.616315713157737,0.071476367013584,0.009275220509686,0.84,0.014981864037673,0.862068965517241,0.12999125558589,0.012171974657244,0.575714285714286,0.011139049594726,0.712112839196915,0.11007573820163,0.004303512582891
702,829,"Sen. Grassley, Chuck [R-IA]",not_passed,11,1.11,0.024034408773708,0.53271676300578,0.183541355189326,0.010769323718175,0.8,0.011699891244378,0.581739463837658,0.090569090342879,0.010328999397329,0.86,0.015845714192918,0.87719298245614,0.136489837087531,0.010395341465592,0.603636363636364,0.011444694765772,0.727162334860023,0.106375297596292,0.005669047302673
800,930,"Sen. Grassley, Chuck [R-IA]",not_passed,7,1.13,0.023167036665432,0.54703488372093,0.177828277339931,0.009320286894155,0.998571428571429,0.012224266296284,0.628050947922469,0.104528558832656,0.011827743410801,0.86,0.015621921103566,0.87719298245614,0.138216691344054,0.007468965638391,0.701428571428571,0.011809776652824,0.776072786569313,0.114526833429725,0.006762282814997
826,956,"Sen. Grassley, Chuck [R-IA]",not_passed,4,1.14,0.02331637330939,0.54703488372093,0.175516295586041,0.009024714589524,0.4775,0.004490580514186,0.569023669405861,0.016598871310618,0.003367598070575,0.87,0.015726100196366,0.884955752212389,0.13767170976094,0.007986810720093,0.4175,0.007395947531066,0.632425315250092,0.058029898178231,0.001841220669362
832,962,"Sen. Grassley, Chuck [R-IA]",not_passed,20,1.16,0.026158519091295,0.553470588235294,0.201111206745954,0.008668527496342,0.8585,0.011862444971342,0.611767014692748,0.093128466705584,0.008911258812291,0.88,0.017408117197646,0.892857142857143,0.156140648121513,0.006530067902851,0.6435,0.011194311608063,0.749225687013849,0.105675192748169,0.005347023782488
863,993,"Sen. Grassley, Chuck [R-IA]",not_passed,1,1.16,0.025919024712527,0.556745562130178,0.19749231881246,0.008603626623469,0.43,0.002796013082394,0.591761006289308,0.00817383355943,0.00147540383246,0.88,0.017466911129545,0.892857142857143,0.15784012671227,0.006343055941418,0.38,0.006809929930949,0.617283950617284,0.063741495299602,0.000896361093829
872,1002,"Sen. Grassley, Chuck [R-IA]",not_passed,23,1.17,0.028795905846198,0.556745562130178,0.223089421856326,0.00761861089778,0.843913043478261,0.010816174376871,0.623510596214945,0.086145813446896,0.008606197592119,0.89,0.019600340270478,0.900900900900901,0.181642484076772,0.004911935232918,0.644347826086957,0.011200039059614,0.748173633198404,0.110603544408261,0.005389110114537
981,1112,"Sen. Grassley, Chuck [R-IA]",not_passed,73,1.28,0.035405577544003,0.57855421686747,0.272176066860502,0.004384281935556,0.826027397260274,0.009548331630955,0.61817762356868,0.071906381249359,0.007461819108254,0.97,0.023048762183273,0.970873786407767,0.2153299849841,0.002128036790957,0.636027397260274,0.009847039680157,0.742795093187733,0.091557392566055,0.004557692264961
982,1113,"Sen. Grassley, Chuck [R-IA]",not_passed,3,1.28,0.036251521251945,0.57855421686747,0.27762148231142,0.004384281935556,1.10333333333333,0.023632858667985,0.600007199733999,0.156272333681033,0.007542313084603,0.97,0.023309644899494,0.970873786407767,0.218347185560713,0.002128036790957,0.813333333333333,0.01328011410966,0.859202525869192,0.118416792622583,0.006925253974809
1006,1137,"Sen. Grassley, Chuck [R-IA]",not_passed,4,1.29,0.036224565898824,0.585609756097561,0.275588853163594,0.00460504257548,0.945,0.013217181382815,0.620836184499976,0.095452503472904,0.0079028658055,0.97,0.023516489837632,0.970873786407767,0.221944807957167,0.002101298837589,0.6825,0.01070709993415,0.767939586746926,0.094724662268474,0.005937849739427
1099,1230,"Sen. Grassley, Chuck [R-IA]",not_passed,0,1.31,0.034245392316896,0.597621951219512,0.257043131714695,0.005468856716649,0,0,0,0,0,0.97,0.021961026246088,0.970873786407767,0.205522741757587,0.002506072953934,0,0,0,0,0
1113,1244,"Sen. Grassley, Chuck [R-IA]",not_passed,8,1.31,0.035281419489573,0.597621951219512,0.264613383674389,0.005318193631138,0.97875,0.013187646180054,0.655834345312844,0.091438962778526,0.009331984856048,0.97,0.022408212384225,0.970873786407767,0.210755059077809,0.002350114086625,0.7375,0.011555258308711,0.802514929645556,0.105886443497146,0.005739292554484
1176,1307,"Sen. Grassley, Chuck [R-IA]",passed,2,1.32,0.034719441402217,0.605,0.257620393683161,0.004511813580592,0.905,0.014677112839144,0.559010562235944,0.099460692442688,0.007644920299607,0.97,0.022249147683964,0.970873786407767,0.211665420547857,0.001957028779946,0.71,0.009712008035232,0.775193798449612,0.085352341017867,0.006961955216606
1225,1356,"Sen. Grassley, Chuck [R-IA]",not_passed,5,1.33,0.034147646534486,0.608757763975155,0.257857056072597,0.004162941944414,0.926,0.010202282364009,0.681457063058891,0.096366697564744,0.00597275951329,0.97,0.021856514090005,0.970873786407767,0.209381952830861,0.002066433624502,0.686,0.011640721171418,0.762088185420188,0.119327914712689,0.003184729735038
1315,1447,"Sen. Grassley, Chuck [R-IA]",not_passed,1,1.33,0.032874060275563,0.608757763975155,0.251459495346701,0.003943588803461,0.86,0.00698426806922,0.6534,0.045980359828205,0.008573732945994,0.97,0.021069694134272,0.970873786407767,0.203475644281094,0.002180245314282,0.65,0.008383366555887,0.740740740740741,0.076968007989921,0.005001702813079
1470,1602,"Sen. Grassley, Chuck [R-IA]",not_passed,2,1.33,0.031049841083225,0.608757763975155,0.239192365785407,0.003259249264179,0.955,0.006939531465745,0.717849238171612,0.068160742952689,0.005566295013162,0.97,0.019934241356629,0.970873786407767,0.193081046760639,0.00221604776672,0.69,0.010477815206788,0.773500236183278,0.105660592068873,0.003086095283376
1481,1613,"Sen. Grassley, Chuck [R-IA]",passed,1,1.33,0.031078907266266,0.608757763975155,0.239794518951992,0.003262011373001,1.16,0.011056540910008,0.726,0.127931844219034,0.007283383283609,0.97,0.019954295516411,0.970873786407767,0.193572495186384,0.00221722861936,0.79,0.011439984731789,0.826446280991735,0.120958503779644,0.00489274826141
1563,1696,"Sen. Grassley, Chuck [R-IA]",passed,7,1.35,0.030978454324109,0.620316455696203,0.234808189426534,0.00300949062852,0.895714285714286,0.008094370449943,0.651694518615591,0.051432229868271,0.009786181699937,0.97,0.020015715270598,0.970873786407767,0.192780461143533,0.001655884134053,0.662857142857143,0.009273692446687,0.766437269279511,0.082567009808663,0.003826785161606
1583,1716,"Sen. Grassley, Chuck [R-IA]",not_passed,14,1.36,0.031372253769489,0.624267515923567,0.240225592455784,0.002879619677164,0.951428571428571,0.007098039018146,0.679485214492004,0.05423125006209,0.007706413266164,0.98,0.020985901003116,0.980392156862745,0.201596553444586,0.001634415887256,0.695,0.009948074915924,0.777663467782621,0.09723243013084,0.004181935298386
