,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SGD__class_weight,param_SGD__loss,param_SGD__penalty,param_tfidf__norm,param_tfidf__smooth_idf,param_tfidf__sublinear_tf,param_tfidf__use_idf,param_vect__binary,param_vect__ngram_range,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
606,1.235289216041565,1.1134617328643799,0.6325,0.789044726118153,balanced,log,l1,l1,False,True,False,True,"(1, 1)","{'tfidf__smooth_idf': False, 'tfidf__norm': 'l1', 'vect__ngram_range': (1, 1), 'SGD__class_weight': 'balanced', 'vect__binary': True, 'tfidf__sublinear_tf': True, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': False}",2353,0.29850746268656714,0.5979899497487438,0.9698492462311558,0.9800995024875622,0.42794859409332275,0.3590865135192871,0.33566669585992254,0.1910547763694092
607,4.2157883644104,3.0356444120407104,0.19,0.36600915022875574,balanced,log,l1,l1,False,True,False,True,"(1, 2)","{'tfidf__smooth_idf': False, 'tfidf__norm': 'l1', 'vect__ngram_range': (1, 2), 'SGD__class_weight': 'balanced', 'vect__binary': True, 'tfidf__sublinear_tf': True, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': False}",2554,0.31343283582089554,0.5678391959798995,0.06532663316582915,0.16417910447761194,1.3261239528656006,1.0671719312667847,0.12405155065407483,0.2018300457511438
608,8.185855388641357,4.531633615493774,0.9525,0.9525113127828195,balanced,log,l1,l1,False,True,False,True,"(1, 3)","{'tfidf__smooth_idf': False, 'tfidf__norm': 'l1', 'vect__ngram_range': (1, 3), 'SGD__class_weight': 'balanced', 'vect__binary': True, 'tfidf__sublinear_tf': True, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': False}",583,0.9502487562189055,0.9547738693467337,0.9547738693467337,0.9502487562189055,2.468637466430664,1.5766105651855469,0.0022625282817802955,0.0022625565639141088
609,1.3020505905151367,1.172485589981079,0.6175,0.6951173779344484,balanced,log,l1,l1,False,True,False,False,"(1, 1)","{'tfidf__smooth_idf': False, 'tfidf__norm': 'l1', 'vect__ngram_range': (1, 1), 'SGD__class_weight': 'balanced', 'vect__binary': False, 'tfidf__sublinear_tf': True, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': False}",2361,0.47761194029850745,0.7185929648241206,0.7587939698492462,0.6716417910447762,0.4268772602081299,0.40640830993652344,0.1405892573767009,0.023475586889672218
610,4.270793080329895,3.0975608825683594,0.25,0.3488462211555289,balanced,log,l1,l1,False,True,False,False,"(1, 2)","{'tfidf__smooth_idf': False, 'tfidf__norm': 'l1', 'vect__ngram_range': (1, 2), 'SGD__class_weight': 'balanced', 'vect__binary': False, 'tfidf__sublinear_tf': True, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': False}",2540,0.44776119402985076,0.6180904522613065,0.05025125628140704,0.07960199004975124,1.3600658178329468,1.1211822032928467,0.198752484421583,0.26924423110577766
611,8.262597680091858,4.6255083084106445,0.2025,0.29120728018200454,balanced,log,l1,l1,False,True,False,False,"(1, 3)","{'tfidf__smooth_idf': False, 'tfidf__norm': 'l1', 'vect__ngram_range': (1, 3), 'SGD__class_weight': 'balanced', 'vect__binary': False, 'tfidf__sublinear_tf': True, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': False}",2551,0.3582089552238806,0.5326633165829145,0.04522613065326633,0.04975124378109453,2.5518208742141724,1.5147144794464111,0.15648945613042753,0.24145603640091
612,1.2517985105514526,1.152444839477539,0.9675,0.9799994999874997,balanced,log,l1,l1,False,False,True,True,"(1, 1)","{'tfidf__smooth_idf': False, 'tfidf__norm': 'l1', 'vect__ngram_range': (1, 1), 'SGD__class_weight': 'balanced', 'vect__binary': True, 'tfidf__sublinear_tf': False, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': True}",249,0.9800995024875622,0.9798994974874372,0.9547738693467337,0.9800995024875622,0.3868027925491333,0.3972346782684326,0.012662658284217813,0.00010000250006247935
613,4.316643238067627,3.020995259284973,0.53,0.6283157078926973,balanced,log,l1,l1,False,False,True,True,"(1, 2)","{'tfidf__smooth_idf': False, 'tfidf__norm': 'l1', 'vect__ngram_range': (1, 2), 'SGD__class_weight': 'balanced', 'vect__binary': True, 'tfidf__sublinear_tf': False, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': True}",2422,0.10945273631840796,0.2914572864321608,0.9547738693467337,0.9651741293532339,1.3905205726623535,0.9844650030136108,0.42265528322406065,0.3368584214605365
614,8.405723690986633,4.6126649379730225,0.5,0.4977374434360859,balanced,log,l1,l1,False,False,True,True,"(1, 3)","{'tfidf__smooth_idf': False, 'tfidf__norm': 'l1', 'vect__ngram_range': (1, 3), 'SGD__class_weight': 'balanced', 'vect__binary': True, 'tfidf__sublinear_tf': False, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': True}",2458,0.04975124378109453,0.04522613065326633,0.9547738693467337,0.9502487562189055,2.4724866151809692,1.4855763912200928,0.4525056563560569,0.4525113127828196
615,1.2186052799224854,1.1015913486480713,0.6525,0.7714567864196604,balanced,log,l1,l1,False,False,True,False,"(1, 1)","{'tfidf__smooth_idf': False, 'tfidf__norm': 'l1', 'vect__ngram_range': (1, 1), 'SGD__class_weight': 'balanced', 'vect__binary': False, 'tfidf__sublinear_tf': False, 'SGD__penalty': 'l1', 'SGD__loss': 'log', 'tfidf__use_idf': True}",2336,0.35323383084577115,0.5628140703517588,0.9547738693467337,0.9800995024875622,0.425978422164917,0.35166287422180176,0.3007662596017427,0.2086427160679017
